dataset,method,mode,repetition,accuracy
Symbols,NN,fine-tune-5,1,0.8321608040201005,0.8378049084518185
Symbols,NN,fine-tune-5,2,0.8341708542713567,0.8369975204359125
Symbols,NN,fine-tune-5,3,0.8462311557788945,0.8522159129662096
Symbols,NN,fine-tune-5,4,0.7839195979899497,0.7882480625078858
Symbols,NN,fine-tune-5,5,0.8331658291457287,0.8368866150576902
Symbols,NN,fine-tune-5,6,0.8060301507537688,0.8102522710742383
Symbols,NN,fine-tune-5,7,0.8010050251256281,0.8066098811593072
Symbols,NN,fine-tune-5,8,0.828140703517588,0.8321844113155196
Symbols,NN,fine-tune-5,9,0.8090452261306532,0.8142899005512336
Symbols,NN,fine-tune-5,10,0.821105527638191,0.8267864167709581
Symbols,NN,pretrained-tiny,1,0.8221105527638191,0.8272855255070826
Symbols,NN,pretrained-tiny,2,0.8231155778894472,0.8272801007437823
Symbols,NN,pretrained-tiny,3,0.8301507537688442,0.8332012572837909
Symbols,NN,pretrained-tiny,4,0.8180904522613065,0.8254312639500229
Symbols,NN,pretrained-tiny,5,0.8241206030150754,0.8293402110631106
Symbols,NN,pretrained-tiny,6,0.8321608040201005,0.8385952553515787
Symbols,NN,pretrained-tiny,7,0.8271356783919598,0.8302828981927233
Symbols,NN,pretrained-tiny,8,0.821105527638191,0.8260515670361147
Symbols,NN,pretrained-tiny,9,0.821105527638191,0.826516389714318
Symbols,NN,pretrained-tiny,10,0.828140703517588,0.8330524474165456
BeetleFly,NN,fine-tune-5,1,0.7,0.7
BeetleFly,NN,fine-tune-5,2,0.8,0.8
BeetleFly,NN,fine-tune-5,3,0.8,0.8
BeetleFly,NN,fine-tune-5,4,0.8,0.8
BeetleFly,NN,fine-tune-5,5,0.8,0.8
BeetleFly,NN,fine-tune-5,6,0.8,0.8
BeetleFly,NN,fine-tune-5,7,0.8,0.8
BeetleFly,NN,fine-tune-5,8,0.8,0.8
BeetleFly,NN,fine-tune-5,9,0.8,0.8
BeetleFly,NN,fine-tune-5,10,0.8,0.8
BeetleFly,NN,pretrained-tiny,1,0.8,0.8
BeetleFly,NN,pretrained-tiny,2,0.8,0.8
BeetleFly,NN,pretrained-tiny,3,0.8,0.8
BeetleFly,NN,pretrained-tiny,4,0.9,0.9
BeetleFly,NN,pretrained-tiny,5,0.95,0.95
BeetleFly,NN,pretrained-tiny,6,0.9,0.9
BeetleFly,NN,pretrained-tiny,7,0.85,0.85
BeetleFly,NN,pretrained-tiny,8,0.9,0.9
BeetleFly,NN,pretrained-tiny,9,0.9,0.9
BeetleFly,NN,pretrained-tiny,10,0.9,0.9
ProximalPhalanxOutlineAgeGroup,NN,fine-tune-5,1,0.8682926829268293,0.7427094474153297
ProximalPhalanxOutlineAgeGroup,NN,fine-tune-5,2,0.8097560975609757,0.7284402852049912
ProximalPhalanxOutlineAgeGroup,NN,fine-tune-5,3,0.8,0.7208645276292335
ProximalPhalanxOutlineAgeGroup,NN,fine-tune-5,4,0.824390243902439,0.7407130124777184
ProximalPhalanxOutlineAgeGroup,NN,fine-tune-5,5,0.8097560975609757,0.7288948306595366
ProximalPhalanxOutlineAgeGroup,NN,fine-tune-5,6,0.8439024390243902,0.755409982174688
ProximalPhalanxOutlineAgeGroup,NN,fine-tune-5,7,0.824390243902439,0.7398039215686274
ProximalPhalanxOutlineAgeGroup,NN,fine-tune-5,8,0.7804878048780488,0.7061675579322638
ProximalPhalanxOutlineAgeGroup,NN,fine-tune-5,9,0.7951219512195122,0.7179857397504456
ProximalPhalanxOutlineAgeGroup,NN,fine-tune-5,10,0.8195121951219512,0.7360160427807486
ProximalPhalanxOutlineAgeGroup,NN,pretrained-tiny,1,0.8585365853658536,0.7825935828877006
ProximalPhalanxOutlineAgeGroup,NN,pretrained-tiny,2,0.8439024390243902,0.7712299465240643
ProximalPhalanxOutlineAgeGroup,NN,pretrained-tiny,3,0.7853658536585366,0.7244117647058824
ProximalPhalanxOutlineAgeGroup,NN,pretrained-tiny,4,0.8341463414634146,0.7636541889483066
ProximalPhalanxOutlineAgeGroup,NN,pretrained-tiny,5,0.848780487804878,0.7736541889483065
ProximalPhalanxOutlineAgeGroup,NN,pretrained-tiny,6,0.8195121951219512,0.7518360071301248
ProximalPhalanxOutlineAgeGroup,NN,pretrained-tiny,7,0.8341463414634146,0.7627450980392156
ProximalPhalanxOutlineAgeGroup,NN,pretrained-tiny,8,0.848780487804878,0.774108734402852
ProximalPhalanxOutlineAgeGroup,NN,pretrained-tiny,9,0.8536585365853658,0.7783511586452763
ProximalPhalanxOutlineAgeGroup,NN,pretrained-tiny,10,0.848780487804878,0.7578342245989305
FreezerRegularTrain,NN,fine-tune-5,1,0.9171929824561403,0.9171929824561403
FreezerRegularTrain,NN,fine-tune-5,2,0.8908771929824562,0.8908771929824562
FreezerRegularTrain,NN,fine-tune-5,3,0.8919298245614035,0.8919298245614036
FreezerRegularTrain,NN,fine-tune-5,4,0.9056140350877193,0.9056140350877193
FreezerRegularTrain,NN,fine-tune-5,5,0.8964912280701754,0.8964912280701754
FreezerRegularTrain,NN,fine-tune-5,6,0.9126315789473685,0.9126315789473685
FreezerRegularTrain,NN,fine-tune-5,7,0.9143859649122807,0.9143859649122807
FreezerRegularTrain,NN,fine-tune-5,8,0.9164912280701755,0.9164912280701755
FreezerRegularTrain,NN,fine-tune-5,9,0.9003508771929825,0.9003508771929825
FreezerRegularTrain,NN,fine-tune-5,10,0.9207017543859649,0.9207017543859649
FreezerRegularTrain,NN,pretrained-tiny,1,0.9266666666666666,0.9266666666666667
FreezerRegularTrain,NN,pretrained-tiny,2,0.9231578947368421,0.9231578947368422
FreezerRegularTrain,NN,pretrained-tiny,3,0.9294736842105263,0.9294736842105263
FreezerRegularTrain,NN,pretrained-tiny,4,0.9347368421052632,0.9347368421052631
FreezerRegularTrain,NN,pretrained-tiny,5,0.9263157894736842,0.9263157894736842
FreezerRegularTrain,NN,pretrained-tiny,6,0.9301754385964912,0.9301754385964912
FreezerRegularTrain,NN,pretrained-tiny,7,0.9259649122807018,0.9259649122807017
FreezerRegularTrain,NN,pretrained-tiny,8,0.9287719298245614,0.9287719298245614
FreezerRegularTrain,NN,pretrained-tiny,9,0.9168421052631579,0.9168421052631579
FreezerRegularTrain,NN,pretrained-tiny,10,0.9192982456140351,0.9192982456140351
ShapesAll,NN,fine-tune-5,1,0.8166666666666667,0.8166666666666667
ShapesAll,NN,fine-tune-5,2,0.8133333333333334,0.8133333333333334
ShapesAll,NN,fine-tune-5,3,0.8066666666666666,0.8066666666666666
ShapesAll,NN,fine-tune-5,4,0.8033333333333333,0.8033333333333333
ShapesAll,NN,fine-tune-5,5,0.8116666666666666,0.8116666666666668
ShapesAll,NN,fine-tune-5,6,0.8266666666666667,0.8266666666666667
ShapesAll,NN,fine-tune-5,7,0.8183333333333334,0.8183333333333334
ShapesAll,NN,fine-tune-5,8,0.8233333333333334,0.8233333333333335
ShapesAll,NN,fine-tune-5,9,0.81,0.81
ShapesAll,NN,fine-tune-5,10,0.8033333333333333,0.8033333333333333
ShapesAll,NN,pretrained-tiny,1,0.8,0.7999999999999999
ShapesAll,NN,pretrained-tiny,2,0.8016666666666666,0.8016666666666666
ShapesAll,NN,pretrained-tiny,3,0.81,0.81
ShapesAll,NN,pretrained-tiny,4,0.8066666666666666,0.8066666666666665
ShapesAll,NN,pretrained-tiny,5,0.8083333333333333,0.8083333333333332
ShapesAll,NN,pretrained-tiny,6,0.815,0.8150000000000001
ShapesAll,NN,pretrained-tiny,7,0.8066666666666666,0.8066666666666669
ShapesAll,NN,pretrained-tiny,8,0.8166666666666667,0.8166666666666668
ShapesAll,NN,pretrained-tiny,9,0.7983333333333333,0.7983333333333333
ShapesAll,NN,pretrained-tiny,10,0.8216666666666667,0.8216666666666668
ToeSegmentation2,NN,fine-tune-5,1,0.8,0.6356132075471699
ToeSegmentation2,NN,fine-tune-5,2,0.8,0.6517295597484277
ToeSegmentation2,NN,fine-tune-5,3,0.8153846153846154,0.6450471698113207
ToeSegmentation2,NN,fine-tune-5,4,0.7384615384615385,0.613993710691824
ToeSegmentation2,NN,fine-tune-5,5,0.7615384615384615,0.6281446540880503
ToeSegmentation2,NN,fine-tune-5,6,0.7538461538461538,0.6234276729559749
ToeSegmentation2,NN,fine-tune-5,7,0.7615384615384615,0.6281446540880503
ToeSegmentation2,NN,fine-tune-5,8,0.7615384615384615,0.6281446540880503
ToeSegmentation2,NN,fine-tune-5,9,0.7615384615384615,0.6281446540880503
ToeSegmentation2,NN,fine-tune-5,10,0.7615384615384615,0.6281446540880503
ToeSegmentation2,NN,pretrained-tiny,1,0.8153846153846154,0.5644654088050315
ToeSegmentation2,NN,pretrained-tiny,2,0.8153846153846154,0.5644654088050315
ToeSegmentation2,NN,pretrained-tiny,3,0.8153846153846154,0.5644654088050315
ToeSegmentation2,NN,pretrained-tiny,4,0.823076923076923,0.5691823899371069
ToeSegmentation2,NN,pretrained-tiny,5,0.8153846153846154,0.5644654088050315
ToeSegmentation2,NN,pretrained-tiny,6,0.8153846153846154,0.5644654088050315
ToeSegmentation2,NN,pretrained-tiny,7,0.8153846153846154,0.5644654088050315
ToeSegmentation2,NN,pretrained-tiny,8,0.8153846153846154,0.5644654088050315
ToeSegmentation2,NN,pretrained-tiny,9,0.8153846153846154,0.5644654088050315
ToeSegmentation2,NN,pretrained-tiny,10,0.8153846153846154,0.5644654088050315
ACSF1,NN,fine-tune-5,1,0.73,0.73
ACSF1,NN,fine-tune-5,2,0.72,0.72
ACSF1,NN,fine-tune-5,3,0.74,0.74
ACSF1,NN,fine-tune-5,4,0.73,0.73
ACSF1,NN,fine-tune-5,5,0.73,0.73
ACSF1,NN,fine-tune-5,6,0.71,0.71
ACSF1,NN,fine-tune-5,7,0.7,0.7
ACSF1,NN,fine-tune-5,8,0.73,0.7299999999999999
ACSF1,NN,fine-tune-5,9,0.72,0.7200000000000001
ACSF1,NN,fine-tune-5,10,0.71,0.7100000000000001
ACSF1,NN,pretrained-tiny,1,0.75,0.75
ACSF1,NN,pretrained-tiny,2,0.75,0.75
ACSF1,NN,pretrained-tiny,3,0.7,0.7
ACSF1,NN,pretrained-tiny,4,0.77,0.77
ACSF1,NN,pretrained-tiny,5,0.76,0.76
ACSF1,NN,pretrained-tiny,6,0.77,0.77
ACSF1,NN,pretrained-tiny,7,0.75,0.75
ACSF1,NN,pretrained-tiny,8,0.79,0.79
ACSF1,NN,pretrained-tiny,9,0.77,0.77
ACSF1,NN,pretrained-tiny,10,0.77,0.7700000000000001
CricketX,NN,fine-tune-5,1,0.3384615384615385,0.3500236787382894
CricketX,NN,fine-tune-5,2,0.33076923076923076,0.33850282103754453
CricketX,NN,fine-tune-5,3,0.38461538461538464,0.3936086379980797
CricketX,NN,fine-tune-5,4,0.32051282051282054,0.32440492841417756
CricketX,NN,fine-tune-5,5,0.32051282051282054,0.32803230472456596
CricketX,NN,fine-tune-5,6,0.35128205128205126,0.3553145594193668
CricketX,NN,fine-tune-5,7,0.34615384615384615,0.3541154020558166
CricketX,NN,fine-tune-5,8,0.3435897435897436,0.34949555191166387
CricketX,NN,fine-tune-5,9,0.358974358974359,0.36757374468290643
CricketX,NN,fine-tune-5,10,0.36666666666666664,0.37228955590822954
CricketX,NN,pretrained-tiny,1,0.676923076923077,0.6864980771730805
CricketX,NN,pretrained-tiny,2,0.6307692307692307,0.6341022401708881
CricketX,NN,pretrained-tiny,3,0.6538461538461539,0.6592584340624029
CricketX,NN,pretrained-tiny,4,0.6538461538461539,0.6588515564312402
CricketX,NN,pretrained-tiny,5,0.658974358974359,0.6655020746740735
CricketX,NN,pretrained-tiny,6,0.6641025641025641,0.6646781148869957
CricketX,NN,pretrained-tiny,7,0.6410256410256411,0.6472779621267477
CricketX,NN,pretrained-tiny,8,0.6538461538461539,0.6579991751867019
CricketX,NN,pretrained-tiny,9,0.658974358974359,0.6624251429971451
CricketX,NN,pretrained-tiny,10,0.6512820512820513,0.6574796510023172
BirdChicken,NN,fine-tune-5,1,0.75,0.75
BirdChicken,NN,fine-tune-5,2,0.7,0.7
BirdChicken,NN,fine-tune-5,3,0.75,0.75
BirdChicken,NN,fine-tune-5,4,0.75,0.75
BirdChicken,NN,fine-tune-5,5,0.75,0.75
BirdChicken,NN,fine-tune-5,6,0.75,0.75
BirdChicken,NN,fine-tune-5,7,0.75,0.75
BirdChicken,NN,fine-tune-5,8,0.75,0.75
BirdChicken,NN,fine-tune-5,9,0.75,0.75
BirdChicken,NN,fine-tune-5,10,0.75,0.75
BirdChicken,NN,pretrained-tiny,1,0.95,0.95
BirdChicken,NN,pretrained-tiny,2,0.95,0.95
BirdChicken,NN,pretrained-tiny,3,0.95,0.95
BirdChicken,NN,pretrained-tiny,4,0.95,0.95
BirdChicken,NN,pretrained-tiny,5,0.95,0.95
BirdChicken,NN,pretrained-tiny,6,0.95,0.95
BirdChicken,NN,pretrained-tiny,7,0.95,0.95
BirdChicken,NN,pretrained-tiny,8,0.95,0.95
BirdChicken,NN,pretrained-tiny,9,0.95,0.95
BirdChicken,NN,pretrained-tiny,10,1.0,1.0
InsectWingbeatSound,NN,fine-tune-5,1,0.44545454545454544,0.4454545454545455
InsectWingbeatSound,NN,fine-tune-5,2,0.42727272727272725,0.4272727272727273
InsectWingbeatSound,NN,fine-tune-5,3,0.4398989898989899,0.43989898989898996
InsectWingbeatSound,NN,fine-tune-5,4,0.43686868686868685,0.43686868686868685
InsectWingbeatSound,NN,fine-tune-5,5,0.4303030303030303,0.4303030303030303
InsectWingbeatSound,NN,fine-tune-5,6,0.42373737373737375,0.42373737373737375
InsectWingbeatSound,NN,fine-tune-5,7,0.43585858585858583,0.43585858585858583
InsectWingbeatSound,NN,fine-tune-5,8,0.4196969696969697,0.4196969696969697
InsectWingbeatSound,NN,fine-tune-5,9,0.4196969696969697,0.41969696969696973
InsectWingbeatSound,NN,fine-tune-5,10,0.4202020202020202,0.42020202020202024
InsectWingbeatSound,NN,pretrained-tiny,1,0.5151515151515151,0.5151515151515151
InsectWingbeatSound,NN,pretrained-tiny,2,0.5166666666666667,0.5166666666666667
InsectWingbeatSound,NN,pretrained-tiny,3,0.5207070707070707,0.5207070707070707
InsectWingbeatSound,NN,pretrained-tiny,4,0.5207070707070707,0.5207070707070707
InsectWingbeatSound,NN,pretrained-tiny,5,0.5156565656565657,0.5156565656565657
InsectWingbeatSound,NN,pretrained-tiny,6,0.5171717171717172,0.5171717171717171
InsectWingbeatSound,NN,pretrained-tiny,7,0.5106060606060606,0.5106060606060606
InsectWingbeatSound,NN,pretrained-tiny,8,0.5207070707070707,0.5207070707070707
InsectWingbeatSound,NN,pretrained-tiny,9,0.5267676767676768,0.5267676767676768
InsectWingbeatSound,NN,pretrained-tiny,10,0.5282828282828282,0.5282828282828284
ProximalPhalanxTW,NN,fine-tune-5,1,0.8048780487804879,0.6078624733475481
ProximalPhalanxTW,NN,fine-tune-5,2,0.7658536585365854,0.578909026297086
ProximalPhalanxTW,NN,fine-tune-5,3,0.7658536585365854,0.5694918265813789
ProximalPhalanxTW,NN,fine-tune-5,4,0.8146341463414634,0.6416439627260523
ProximalPhalanxTW,NN,fine-tune-5,5,0.7804878048780488,0.5389214641080312
ProximalPhalanxTW,NN,fine-tune-5,6,0.7951219512195122,0.532862473347548
ProximalPhalanxTW,NN,fine-tune-5,7,0.8048780487804879,0.5440693358603806
ProximalPhalanxTW,NN,fine-tune-5,8,0.7853658536585366,0.6128375977256575
ProximalPhalanxTW,NN,fine-tune-5,9,0.775609756097561,0.5111584932480455
ProximalPhalanxTW,NN,fine-tune-5,10,0.7804878048780488,0.5745291400142146
ProximalPhalanxTW,NN,pretrained-tiny,1,0.7902439024390244,0.46759950248756216
ProximalPhalanxTW,NN,pretrained-tiny,2,0.7365853658536585,0.4534825870646766
ProximalPhalanxTW,NN,pretrained-tiny,3,0.7414634146341463,0.4343283582089552
ProximalPhalanxTW,NN,pretrained-tiny,4,0.7219512195121951,0.41289978678038386
ProximalPhalanxTW,NN,pretrained-tiny,5,0.7170731707317073,0.40873312011371715
ProximalPhalanxTW,NN,pretrained-tiny,6,0.7317073170731707,0.4286958066808813
ProximalPhalanxTW,NN,pretrained-tiny,7,0.7170731707317073,0.412091329068941
ProximalPhalanxTW,NN,pretrained-tiny,8,0.7804878048780488,0.45720504619758345
ProximalPhalanxTW,NN,pretrained-tiny,9,0.7365853658536585,0.42372068230277193
ProximalPhalanxTW,NN,pretrained-tiny,10,0.7560975609756098,0.4380508173418621
FacesUCR,NN,fine-tune-5,1,0.8970731707317073,0.862938445939278
FacesUCR,NN,fine-tune-5,2,0.8848780487804878,0.8625103182776875
FacesUCR,NN,fine-tune-5,3,0.8917073170731707,0.8585816438451642
FacesUCR,NN,fine-tune-5,4,0.88,0.8465444257752732
FacesUCR,NN,fine-tune-5,5,0.8834146341463415,0.857678866042482
FacesUCR,NN,fine-tune-5,6,0.868780487804878,0.837143517740456
FacesUCR,NN,fine-tune-5,7,0.8790243902439024,0.8540119723629714
FacesUCR,NN,fine-tune-5,8,0.8897560975609756,0.8616377334592119
FacesUCR,NN,fine-tune-5,9,0.8790243902439024,0.8515814491395879
FacesUCR,NN,fine-tune-5,10,0.8760975609756098,0.83823451382645
FacesUCR,NN,pretrained-tiny,1,0.8521951219512195,0.8192167894783898
FacesUCR,NN,pretrained-tiny,2,0.8248780487804878,0.7979454209306207
FacesUCR,NN,pretrained-tiny,3,0.8482926829268292,0.8135216413226206
FacesUCR,NN,pretrained-tiny,4,0.8492682926829268,0.8158864500142277
FacesUCR,NN,pretrained-tiny,5,0.8395121951219512,0.809409819715511
FacesUCR,NN,pretrained-tiny,6,0.8614634146341463,0.8251582989176589
FacesUCR,NN,pretrained-tiny,7,0.8585365853658536,0.8283793268935479
FacesUCR,NN,pretrained-tiny,8,0.8536585365853658,0.8196121965135933
FacesUCR,NN,pretrained-tiny,9,0.8439024390243902,0.8084040250383957
FacesUCR,NN,pretrained-tiny,10,0.8497560975609756,0.8074662586989272
Lightning7,NN,fine-tune-5,1,0.726027397260274,0.7616541353383458
Lightning7,NN,fine-tune-5,2,0.6986301369863014,0.7314954051796158
Lightning7,NN,fine-tune-5,3,0.6712328767123288,0.714452798663325
Lightning7,NN,fine-tune-5,4,0.7123287671232876,0.7330409356725146
Lightning7,NN,fine-tune-5,5,0.7397260273972602,0.7675856307435254
Lightning7,NN,fine-tune-5,6,0.7397260273972602,0.7608187134502923
Lightning7,NN,fine-tune-5,7,0.684931506849315,0.7068504594820384
Lightning7,NN,fine-tune-5,8,0.684931506849315,0.719172932330827
Lightning7,NN,fine-tune-5,9,0.7534246575342466,0.7683375104427735
Lightning7,NN,fine-tune-5,10,0.6986301369863014,0.7179615705931495
Lightning7,NN,pretrained-tiny,1,0.6712328767123288,0.6791502565938655
Lightning7,NN,pretrained-tiny,2,0.6575342465753424,0.673218761188686
Lightning7,NN,pretrained-tiny,3,0.6575342465753424,0.6688327962764052
Lightning7,NN,pretrained-tiny,4,0.6164383561643836,0.6478637068862633
Lightning7,NN,pretrained-tiny,5,0.6164383561643836,0.6228010502446593
Lightning7,NN,pretrained-tiny,6,0.6438356164383562,0.6581393961093209
Lightning7,NN,pretrained-tiny,7,0.6712328767123288,0.6723833393006325
Lightning7,NN,pretrained-tiny,8,0.6438356164383562,0.6641126626089032
Lightning7,NN,pretrained-tiny,9,0.6712328767123288,0.6807375581811671
Lightning7,NN,pretrained-tiny,10,0.6575342465753424,0.6648645423081513
HandOutlines,NN,fine-tune-5,1,0.7621621621621621,0.7384600742362235
HandOutlines,NN,fine-tune-5,2,0.7837837837837838,0.7454395482376828
HandOutlines,NN,fine-tune-5,3,0.6351351351351351,0.700342628723708
HandOutlines,NN,fine-tune-5,4,0.7567567567567568,0.76393515434155
HandOutlines,NN,fine-tune-5,5,0.7594594594594595,0.7676945528377906
HandOutlines,NN,fine-tune-5,6,0.7702702702702703,0.701897147933124
HandOutlines,NN,fine-tune-5,7,0.7810810810810811,0.7383807620316614
HandOutlines,NN,fine-tune-5,8,0.7810810810810811,0.758177088290346
HandOutlines,NN,fine-tune-5,9,0.7918918918918919,0.7567177437264045
HandOutlines,NN,fine-tune-5,10,0.7621621621621621,0.7335109926715523
HandOutlines,NN,pretrained-tiny,1,0.6432432432432432,0.5268551124647061
HandOutlines,NN,pretrained-tiny,2,0.35945945945945945,0.5
HandOutlines,NN,pretrained-tiny,3,0.3621621621621622,0.5021097046413502
HandOutlines,NN,pretrained-tiny,4,0.3810810810810811,0.5168776371308017
HandOutlines,NN,pretrained-tiny,5,0.4972972972972973,0.5861489165952857
HandOutlines,NN,pretrained-tiny,6,0.35945945945945945,0.5
HandOutlines,NN,pretrained-tiny,7,0.47297297297297297,0.5407664731448876
HandOutlines,NN,pretrained-tiny,8,0.3621621621621622,0.5021097046413502
HandOutlines,NN,pretrained-tiny,9,0.4864864864864865,0.5579137717712002
HandOutlines,NN,pretrained-tiny,10,0.37027027027027026,0.5067891247105104
Wine,NN,fine-tune-5,1,0.5370370370370371,0.537037037037037
Wine,NN,fine-tune-5,2,0.5370370370370371,0.537037037037037
Wine,NN,fine-tune-5,3,0.5185185185185185,0.5185185185185185
Wine,NN,fine-tune-5,4,0.5370370370370371,0.537037037037037
Wine,NN,fine-tune-5,5,0.5555555555555556,0.5555555555555556
Wine,NN,fine-tune-5,6,0.46296296296296297,0.4629629629629629
Wine,NN,fine-tune-5,7,0.6111111111111112,0.6111111111111112
Wine,NN,fine-tune-5,8,0.6111111111111112,0.6111111111111112
Wine,NN,fine-tune-5,9,0.48148148148148145,0.4814814814814815
Wine,NN,fine-tune-5,10,0.5925925925925926,0.5925925925925926
Wine,NN,pretrained-tiny,1,0.5370370370370371,0.537037037037037
Wine,NN,pretrained-tiny,2,0.48148148148148145,0.48148148148148145
Wine,NN,pretrained-tiny,3,0.4444444444444444,0.4444444444444444
Wine,NN,pretrained-tiny,4,0.42592592592592593,0.42592592592592593
Wine,NN,pretrained-tiny,5,0.42592592592592593,0.42592592592592593
Wine,NN,pretrained-tiny,6,0.48148148148148145,0.48148148148148145
Wine,NN,pretrained-tiny,7,0.46296296296296297,0.4629629629629629
Wine,NN,pretrained-tiny,8,0.5555555555555556,0.5555555555555556
Wine,NN,pretrained-tiny,9,0.46296296296296297,0.4629629629629629
Wine,NN,pretrained-tiny,10,0.5185185185185185,0.5185185185185185
ShapeletSim,NN,fine-tune-5,1,0.6388888888888888,0.6388888888888888
ShapeletSim,NN,fine-tune-5,2,0.5888888888888889,0.5888888888888888
ShapeletSim,NN,fine-tune-5,3,0.6055555555555555,0.6055555555555555
ShapeletSim,NN,fine-tune-5,4,0.6277777777777778,0.6277777777777778
ShapeletSim,NN,fine-tune-5,5,0.6055555555555555,0.6055555555555556
ShapeletSim,NN,fine-tune-5,6,0.6555555555555556,0.6555555555555556
ShapeletSim,NN,fine-tune-5,7,0.6388888888888888,0.6388888888888888
ShapeletSim,NN,fine-tune-5,8,0.6111111111111112,0.6111111111111112
ShapeletSim,NN,fine-tune-5,9,0.6333333333333333,0.6333333333333333
ShapeletSim,NN,fine-tune-5,10,0.65,0.65
ShapeletSim,NN,pretrained-tiny,1,0.8722222222222222,0.8722222222222222
ShapeletSim,NN,pretrained-tiny,2,0.8833333333333333,0.8833333333333333
ShapeletSim,NN,pretrained-tiny,3,0.8777777777777778,0.8777777777777778
ShapeletSim,NN,pretrained-tiny,4,0.8666666666666667,0.8666666666666667
ShapeletSim,NN,pretrained-tiny,5,0.8777777777777778,0.8777777777777778
ShapeletSim,NN,pretrained-tiny,6,0.8833333333333333,0.8833333333333333
ShapeletSim,NN,pretrained-tiny,7,0.8888888888888888,0.8888888888888888
ShapeletSim,NN,pretrained-tiny,8,0.8833333333333333,0.8833333333333333
ShapeletSim,NN,pretrained-tiny,9,0.8722222222222222,0.8722222222222222
